-1.887138
-0.983790
-1.346415
-0.711575
-1.752644
-0.992857
-0.874923
-1.343852
-2.637733
-3.731048
-2.997120
-1.283640
-1.597650
-0.930414
-2.857090
-1.504233
-1.097576
-1.566595
-2.686175
-1.155528
-0.814259
-1.667850
-0.487176
-1.834635
-1.509381
-0.967099
-2.197219
-0.728951
-2.340102
-0.413023
-1.317128
-1.528514
-3.218856
-1.842674
-0.930435
-0.112180
-1.039430
-0.895395
-1.500359
-0.598063
-0.548451
-1.581831
-0.890239
-2.093497
-1.675159
-1.502400
-0.764298
-1.986881
-0.838879
-0.809742
-0.145789
-0.304558
-1.114097
-0.303768
-1.978556
-0.745392
-1.113778
-0.457781
-1.395188
-1.504935
-0.943015
-0.479516
-1.411776
-0.717052
-1.557570
-1.197526
-0.691308
-2.855459
-1.141049
-2.876556
-1.422468
-0.241990
-1.595441
-1.162203
-0.802691
-1.459971
-2.153127
-3.533899
-1.249116
-0.553833
-1.232533
-1.193380
-2.497509
-0.195018
-3.531077
-1.822715
-3.719421
-0.868091
-0.817671
-1.529321
-1.590798
-2.396307
-1.165035
-2.236842
-1.546982
-0.934782
-1.629584
-3.413171
-1.283951
-0.722707
-1.052434
