-1.694266
-1.636060
-1.975812
-1.438361
-1.930457
-2.184805
-2.811098
-3.169358
-3.754172
-3.523930
-3.265152
-2.810790
-4.360254
-3.186175
-3.543426
-0.570405
-2.475133
-1.652477
-1.875046
-4.658732
-0.380459
-4.523541
-3.828475
-1.831180
-3.322985
-1.594135
-2.238114
-2.249554
-0.618742
-5.614600
-0.973476
-1.426673
-3.149802
-1.988716
-6.102629
-2.933485
-0.392251
-1.539051
-1.361098
-4.048135
-1.326777
-0.655054
-3.413287
-0.653691
-0.880322
-3.110146
-1.714309
-0.969547
-1.558721
-2.038313
-4.066649
-4.971500
-2.468971
-1.790943
-2.963533
-0.991462
-3.985476
-1.709912
-2.051255
-3.067537
-1.872840
-1.787480
-2.473600
-4.556039
-1.333929
-1.667569
-4.154810
-1.909812
-2.329020
-4.167283
-2.139292
-2.429205
-1.426601
-2.459164
-6.157294
-3.926202
-1.449956
-4.176754
-1.668306
-3.069281
-2.107690
-2.842089
-1.896387
-3.448847
-0.698564
-0.546207
-1.446283
-3.656765
-2.459451
-2.202785
-3.050690
-4.096777
-1.965629
-0.552928
-0.790998
-1.572243
-2.047161
-4.224864
-2.116710
-1.034183
-1.407441
