# x,y
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000056e-01
1.066745940562628947e-01,-1.048289300690823968e-02
9.392720173319814292e-02,-1.104663671226555760e-01
2.100435436618335594e-01,-3.304682798343034494e-02
1.874714186991256193e-01,-1.313671427068309749e-01
3.099506215320511626e-01,-6.377608095826660384e-02
2.801043843131482691e-01,-1.600765513589301747e-01
4.067468076523189091e-01,-1.000972380117356869e-01
3.717140794336995513e-01,-1.945841430759566448e-01
5.010937069843945935e-01,-1.401166916457487477e-01
4.625678676761125763e-01,-2.331136923215668955e-01
5.936115169030921068e-01,-1.822171340206262258e-01
5.529211592607679027e-01,-2.741280671414182413e-01
6.849859764437231657e-01,-2.253692800679772401e-01
6.430641433111964345e-01,-3.165795601304862705e-01
7.756998218553990965e-01,-2.688051501757991457e-01
7.332212147315783080e-01,-3.596105741588250249e-01
8.661186761250571076e-01,-3.120426574257853525e-01
8.235514104367230859e-01,-4.026554730011514538e-01
